id	token	category	category_merged
27	li	Arabic	Arabic
27	kienu	Arabic	Arabic
27	jagħmlu	Arabic	Arabic
27	kumpaniji	Non-Arabic	Non-Arabic
27	oħra	Arabic	Arabic
27	tal-	Arabic	Arabic
27	familja	Non-Arabic	Non-Arabic
27	.	Symbol	Symbol
28	Skont	Non-Arabic	Non-Arabic
28	hu	Arabic	Arabic
28	,	Symbol	Symbol
28	il-	Arabic	Arabic
28	"	Symbol	Symbol
28	commissions	Code-Switching	Code-Switching
28	"	Symbol	Symbol
28	kienu	Arabic	Arabic
28	jidhru	Arabic	Arabic
28	bħala	Arabic	Arabic
28	"	Symbol	Symbol
28	spejjeż	Non-Arabic	Non-Arabic
28	"	Symbol	Symbol
28	.	Symbol	Symbol
29	Għalkemm	Arabic	Arabic
29	Tabone	Name (Non-Arabic)	Name
29	spiċċa	Non-Arabic	Non-Arabic
29	mill-	Arabic	Arabic
29	Enemalta	Name (Non-Arabic)	Name
29	fl-	Arabic	Arabic
29	2005	Symbol	Symbol
29	baqa'	Arabic	Arabic
29	jitolbu	Arabic	Arabic
29	ħlasijiet	Arabic	Arabic
29	sal-	Mixed	Non-Arabic
29	2006	Symbol	Symbol
29	sakemm	Arabic	Arabic
29	darba	Arabic	Arabic
29	iddeċieda	Mixed	Non-Arabic
29	li	Arabic	Arabic
29	ma	Arabic	Arabic
29	jibqax	Arabic	Arabic
29	jagħtih	Arabic	Arabic
29	il-	Arabic	Arabic
29	flus	Arabic	Arabic
29	li	Arabic	Arabic
29	kien	Arabic	Arabic
29	qed	Arabic	Arabic
29	jgħaddilu	Arabic	Arabic
29	.	Symbol	Symbol
30	Huwa	Arabic	Arabic
30	semma	Arabic	Arabic
30	anke	Non-Arabic	Non-Arabic
30	kif	Arabic	Arabic
30	fiż-	Arabic	Arabic
30	żmien	Arabic	Arabic
30	meta	Arabic	Arabic
30	Tabone	Name (Non-Arabic)	Name
30	kien	Arabic	Arabic
30	Ċermen	Non-Arabic	Non-Arabic
30	tal-	Arabic	Arabic
30	Enemalta	Name (Non-Arabic)	Name
30	l-	Arabic	Arabic
30	karozza	Non-Arabic	Non-Arabic
30	li	Arabic	Arabic
30	kienu	Arabic	Arabic
30	juża	Mixed	Non-Arabic
30	kienet	Arabic	Arabic
30	mikrija	Arabic	Arabic
30	mingħand	Arabic	Arabic
30	il-	Arabic	Arabic
30	kumpanija	Non-Arabic	Non-Arabic
30	tagħhom	Arabic	Arabic
30	.	Symbol	Symbol
31	Ix-	Arabic	Arabic
31	xhud	Arabic	Arabic
31	semma	Arabic	Arabic
31	wkoll	Arabic	Arabic
31	persuna	Non-Arabic	Non-Arabic
31	oħra	Arabic	Arabic
31	li	Arabic	Arabic
31	għaddejja	Arabic	Arabic
31	proċeduri	Non-Arabic	Non-Arabic
31	fil-	Arabic	Arabic
31	Qorti	Non-Arabic	Non-Arabic
31	tal-	Arabic	Arabic
31	Maġistrati	Non-Arabic	Non-Arabic
31	b'	Arabic	Arabic
31	rabta	Arabic	Arabic
31	ma'	Arabic	Arabic
31	dan	Arabic	Arabic
31	il-	Arabic	Arabic
31	każ	Non-Arabic	Non-Arabic
31	,	Symbol	Symbol
31	Raymond	Name (Non-Arabic)	Name
31	Ferris	Name (Non-Arabic)	Name
31	.	Symbol	Symbol
32	Dan	Arabic	Arabic
32	Ferris	Name (Non-Arabic)	Name
32	qallu	Arabic	Arabic
32	li	Arabic	Arabic
32	seta	Arabic	Arabic
32	jinfluwenza	Mixed	Non-Arabic
32	n-	Arabic	Arabic
32	negozju	Non-Arabic	Non-Arabic
32	u	Arabic	Arabic
32	darba	Arabic	Arabic
32	talbu	Arabic	Arabic
32	€	Symbol	Symbol
32	40,000	Symbol	Symbol
32	.	Symbol	Symbol
33	Huwa	Arabic	Arabic
33	tkellem	Arabic	Arabic
33	ma'	Arabic	Arabic
33	ħutu	Arabic	Arabic
33	u	Arabic	Arabic
33	xtralu	Arabic	Arabic
33	tliet	Arabic	Arabic
33	rigali	Non-Arabic	Non-Arabic
33	tal-	Arabic	Arabic
33	fidda	Arabic	Arabic
33	li	Arabic	Arabic
33	jiswew	Arabic	Arabic
33	bejn	Arabic	Arabic
33	€	Symbol	Symbol
33	4,000	Symbol	Symbol
33	jew	Arabic	Arabic
33	€	Symbol	Symbol
33	6,000	Symbol	Symbol
33	li	Arabic	Arabic
33	tħallsu	Arabic	Arabic
33	minn	Arabic	Arabic
33	Power	Name (Non-Arabic)	Name
33	Plan	Name (Non-Arabic)	Name
33	.	Symbol	Symbol
34	Ix-	Arabic	Arabic
34	xhud	Arabic	Arabic
34	kompla	Mixed	Non-Arabic
34	li	Arabic	Arabic
34	darba	Arabic	Arabic
34	kien	Arabic	Arabic
34	imsiefer	Arabic	Arabic
34	u	Arabic	Arabic
34	meta	Arabic	Arabic
34	rritorna	Mixed	Non-Arabic
34	sab	Arabic	Arabic
34	li	Arabic	Arabic
34	l-	Arabic	Arabic
34	kont	Non-Arabic	Non-Arabic
34	tal-	Arabic	Arabic
34	Power	Name (Non-Arabic)	Name
34	Plan	Name (Non-Arabic)	Name
34	kien	Arabic	Arabic
34	"	Symbol	Symbol
34	imnaddaf	Arabic	Arabic
34	"	Symbol	Symbol
34	.	Symbol	Symbol
35	Huwa	Arabic	Arabic
35	semma	Arabic	Arabic
35	kif	Arabic	Arabic
35	ġieli	Arabic	Arabic
35	kien	Arabic	Arabic
35	ikun	Arabic	Arabic
35	hemm	Arabic	Arabic
35	problemi	Non-Arabic	Non-Arabic
35	finazjarji	Non-Arabic	Non-Arabic
35	fil-	Arabic	Arabic
35	kumpaniji	Non-Arabic	Non-Arabic
35	l-	Arabic	Arabic
35	oħra	Arabic	Arabic
35	u	Arabic	Arabic
35	l-	Arabic	Arabic
35	Power	Name (Non-Arabic)	Name
35	Plan	Name (Non-Arabic)	Name
35	kienet	Arabic	Arabic
35	tagħmel	Arabic	Arabic
35	tajjeb	Arabic	Arabic
35	għalihom	Arabic	Arabic
35	.	Symbol	Symbol
36	Fix-	Arabic	Arabic
36	xiehda	Arabic	Arabic
36	tiegħu	Arabic	Arabic
36	,	Symbol	Symbol
36	Farrugia	Name (Arabic)	Name
36	semma	Arabic	Arabic
36	anke	Non-Arabic	Non-Arabic
36	lil	Arabic	Arabic
36	Tony	Name (Non-Arabic)	Name
36	Debono	Name (Non-Arabic)	Name
36	fejn	Arabic	Arabic
36	qal	Arabic	Arabic
36	li	Arabic	Arabic
36	wara	Arabic	Arabic
36	li	Arabic	Arabic
36	dan	Arabic	Arabic
36	sar	Arabic	Arabic
36	konsulent	Non-Arabic	Non-Arabic
36	tal-	Arabic	Arabic
36	kumpaniji	Non-Arabic	Non-Arabic
36	tal-	Arabic	Arabic
36	familja	Non-Arabic	Non-Arabic
36	beda	Arabic	Arabic
36	jitolbu	Arabic	Arabic
36	ħlas	Arabic	Arabic
36	żejjed	Arabic	Arabic
36	għal	Arabic	Arabic
36	kull	Arabic	Arabic
36	biċċa	Non-Arabic	Non-Arabic
36	negozju	Non-Arabic	Non-Arabic
36	li	Arabic	Arabic
36	kienu	Arabic	Arabic
36	jagħmlu	Arabic	Arabic
36	.	Symbol	Symbol
37	Darba	Arabic	Arabic
37	dan	Arabic	Arabic
37	Debono	Name (Non-Arabic)	Name
37	qallu	Arabic	Arabic
37	li	Arabic	Arabic
37	kien	Arabic	Arabic
37	se	Arabic	Arabic
37	jsir	Arabic	Arabic
37	ambaxxatur	Non-Arabic	Non-Arabic
37	u	Arabic	Arabic
37	li	Arabic	Arabic
37	bis-	Arabic	Arabic
37	saħħa	Arabic	Arabic
37	tiegħu	Arabic	Arabic
37	setgħu	Arabic	Arabic
37	jkollhom	Arabic	Arabic
37	iktar	Arabic	Arabic
37	xogħol	Arabic	Arabic
37	imma	Arabic	Arabic
37	Farrugia	Name (Arabic)	Name
37	sostna	Mixed	Non-Arabic
37	li	Arabic	Arabic
37	huwa	Arabic	Arabic
37	ma	Arabic	Arabic
37	kienx	Arabic	Arabic
37	ikun	Arabic	Arabic
37	irid	Arabic	Arabic
37	jagħtih	Arabic	Arabic
37	il-	Arabic	Arabic
37	flus	Arabic	Arabic
37	li	Arabic	Arabic
37	kien	Arabic	Arabic
37	qed	Arabic	Arabic
37	jitolbu	Arabic	Arabic
37	.	Symbol	Symbol
38	Huwa	Arabic	Arabic
38	semma	Arabic	Arabic
38	kif	Arabic	Arabic
38	darba	Arabic	Arabic
38	huwa	Arabic	Arabic
38	ltaqa'	Arabic	Arabic
38	ma'	Arabic	Arabic
38	Ronnie	Name (Non-Arabic)	Name
38	Agius	Name (Arabic)	Name
38	,	Symbol	Symbol
38	ħabib	Arabic	Arabic
38	tiegħu	Arabic	Arabic
38	li	Arabic	Arabic
38	kien	Arabic	Arabic
38	ukoll	Arabic	Arabic
38	ħabib	Arabic	Arabic
38	ta'	Arabic	Arabic
38	Debono	Name (Non-Arabic)	Name
38	,	Symbol	Symbol
38	u	Arabic	Arabic
38	dan	Arabic	Arabic
38	qallu	Arabic	Arabic
38	li	Arabic	Arabic
38	l-	Arabic	Arabic
38	istess	Non-Arabic	Non-Arabic
38	Debono	Name (Non-Arabic)	Name
38	kien	Arabic	Arabic
38	stqarr	Arabic	Arabic
38	miegħu	Arabic	Arabic
38	li	Arabic	Arabic
38	ried	Arabic	Arabic
38	ikissru	Arabic	Arabic
38	talli	Arabic	Arabic
38	ma	Arabic	Arabic
38	kienx	Arabic	Arabic
38	jagħtih	Arabic	Arabic
38	il-	Arabic	Arabic
38	flus	Arabic	Arabic
38	li	Arabic	Arabic
38	kien	Arabic	Arabic
38	jitolbu	Arabic	Arabic
38	.	Symbol	Symbol
39	Waqt	Arabic	Arabic
39	li	Arabic	Arabic
39	semma	Arabic	Arabic
39	kif	Arabic	Arabic
39	jum	Arabic	Arabic
39	minnhom	Arabic	Arabic
39	fuq	Arabic	Arabic
39	it-	Arabic	Arabic
39	telefon	Non-Arabic	Non-Arabic
39	dan	Arabic	Arabic
39	Debono	Name (Non-Arabic)	Name
39	spiċċa	Non-Arabic	Non-Arabic
39	anke	Non-Arabic	Non-Arabic
39	jhedded	Arabic	Arabic
39	lill-	Arabic	Arabic
39	avukat	Non-Arabic	Non-Arabic
39	tiegħu	Arabic	Arabic
39	Sigfried	Name (Non-Arabic)	Name
39	Borg	Name (Non-Arabic)	Name
39	Cole	Name (Non-Arabic)	Name
39	,	Symbol	Symbol
39	Farrugia	Name (Arabic)	Name
39	semma	Arabic	Arabic
39	kif	Arabic	Arabic
39	fi	Arabic	Arabic
39	żmien	Arabic	Arabic
39	it-	Arabic	Arabic
39	Tazza	Non-Arabic	Non-Arabic
39	tad-	Arabic	Arabic
39	Dinja	Arabic	Arabic
39	2019	Symbol	Symbol
39	Debono	Name (Non-Arabic)	Name
39	daħal	Arabic	Arabic
39	fil-	Arabic	Arabic
39	kompjuter	Non-Arabic	Non-Arabic
39	tiegħu	Arabic	Arabic
39	bl-	Arabic	Arabic
39	għajnuna	Arabic	Arabic
39	ta'	Arabic	Arabic
39	Chris	Name (Non-Arabic)	Name
39	Farrugia	Name (Arabic)	Name
39	,	Symbol	Symbol
39	li	Arabic	Arabic
39	jiġi	Arabic	Arabic
39	neputih	Mixed	Non-Arabic
39	,	Symbol	Symbol
39	u	Arabic	Arabic
39	ċertu	Non-Arabic	Non-Arabic
39	informazzjoni	Non-Arabic	Non-Arabic
39	spiċċat	Non-Arabic	Non-Arabic
39	għan	Arabic	Arabic
39	il-	Arabic	Arabic
39	mezzi	Non-Arabic	Non-Arabic
39	tax-	Arabic	Arabic
39	xandir	Arabic	Arabic
39	.	Symbol	Symbol
40	Dwar	Arabic	Arabic
40	l-	Arabic	Arabic
40	ammont	Non-Arabic	Non-Arabic
40	ta'	Arabic	Arabic
40	ħlas	Arabic	Arabic
40	li	Arabic	Arabic
40	saru	Arabic	Arabic
40	fit-	Arabic	Arabic
40	tixħim	Arabic	Arabic
40	li	Arabic	Arabic
40	sar	Arabic	Arabic
40	,	Symbol	Symbol
40	ix-	Arabic	Arabic
40	xhud	Arabic	Arabic
40	semma	Arabic	Arabic
40	li	Arabic	Arabic
40	bejniethom	Arabic	Arabic
40	Frank	Name (Non-Arabic)	Name
40	Sammut	Name (Arabic)	Name
40	u	Arabic	Arabic
40	Tancred	Name (Non-Arabic)	Name
40	Tabone	Name (Non-Arabic)	Name
40	ħadu	Arabic	Arabic
40	$	Symbol	Symbol
40	500,000	Symbol	Symbol
40	waqt	Arabic	Arabic
40	li	Arabic	Arabic
40	Alfred	Name (Non-Arabic)	Name
40	Mallia	Name (Arabic)	Name
40	u	Arabic	Arabic
40	Tarcisio	Name (Non-Arabic)	Name
40	Mifsud	Name (Arabic)	Name
40	ħadu	Arabic	Arabic
40	bejniethom	Arabic	Arabic
40	Lm	Name (Non-Arabic)	Name
40	40,000	Symbol	Symbol
40	.	Symbol	Symbol
41	Waqt	Arabic	Arabic
41	li	Arabic	Arabic
41	semma	Arabic	Arabic
41	kif	Arabic	Arabic
41	ħutu	Arabic	Arabic
41	ma	Arabic	Arabic
41	kienux	Arabic	Arabic
41	jafu	Arabic	Arabic
41	bil-	Arabic	Arabic
41	kumpanija	Non-Arabic	Non-Arabic
41	Aikon	Name (Non-Arabic)	Name
41	,	Symbol	Symbol
41	li	Arabic	Arabic
41	huwa	Arabic	Arabic
41	waqqafha	Arabic	Arabic
41	biex	Arabic	Arabic
41	isservi	Mixed	Non-Arabic
41	bħala	Arabic	Arabic
41	"	Symbol	Symbol
41	bypass	Code-Switching	Code-Switching
41	"	Symbol	Symbol
41	għall-	Arabic	Arabic
41	ħlasijiet	Arabic	Arabic
41	li	Arabic	Arabic
41	dwarhom	Arabic	Arabic
41	kien	Arabic	Arabic
41	ilment	Non-Arabic	Non-Arabic
41	l-	Arabic	Arabic
41	awditur	Non-Arabic	Non-Arabic
41	,	Symbol	Symbol
41	Farrugia	Name (Arabic)	Name
41	sostna	Mixed	Non-Arabic
41	li	Arabic	Arabic
41	ħutu	Arabic	Arabic
41	ma	Arabic	Arabic
41	qalulu	Arabic	Arabic
41	xejn	Arabic	Arabic
41	għala	Arabic	Arabic
41	ma	Arabic	Arabic
41	kienux	Arabic	Arabic
41	għadhom	Arabic	Arabic
41	jinħarġu	Arabic	Arabic
41	flus	Arabic	Arabic
41	minn	Arabic	Arabic
41	Malta	Name (Arabic)	Name
41	kif	Arabic	Arabic
41	kien	Arabic	Arabic
41	isir	Arabic	Arabic
41	qabel	Arabic	Arabic
41	.	Symbol	Symbol
42	Il-	Arabic	Arabic
42	prosekuzzjoni	Non-Arabic	Non-Arabic
42	f'	Arabic	Arabic
42	dan	Arabic	Arabic
42	il-	Arabic	Arabic
42	każ	Non-Arabic	Non-Arabic
42	qed	Arabic	Arabic
42	titmexxa	Arabic	Arabic
42	mill-	Arabic	Arabic
42	Ispettur	Non-Arabic	Non-Arabic
42	Jonathan	Name (Non-Arabic)	Name
42	Ferris	Name (Non-Arabic)	Name
42	waqt	Arabic	Arabic
42	li	Arabic	Arabic
42	l-	Arabic	Arabic
42	ħamest	Arabic	Arabic
42	aħwa	Arabic	Arabic
42	Farrugia	Name (Arabic)	Name
42	għandhom	Arabic	Arabic
42	jiddefendihom	Mixed	Non-Arabic
42	lill-	Arabic	Arabic
42	Avukat	Non-Arabic	Non-Arabic
42	David	Name (Non-Arabic)	Name
42	Farrugia	Name (Arabic)	Name
42	Sacco	Name (Non-Arabic)	Name
42	.	Symbol	Symbol
43	IL-	Arabic	Arabic
43	PARTIT	Non-Arabic	Non-Arabic
43	NAZZJONALISTA	Non-Arabic	Non-Arabic
43	ddeċieda	Mixed	Non-Arabic
43	li	Arabic	Arabic
43	l-	Arabic	Arabic
43	Professur	Non-Arabic	Non-Arabic
43	Guido	Name (Non-Arabic)	Name
43	de	Name (Non-Arabic)	Name
43	Marco	Name (Non-Arabic)	Name
43	għandu	Arabic	Arabic
43	jinħatar	Arabic	Arabic
43	President	Non-Arabic	Non-Arabic
43	tar-	Arabic	Arabic
43	Repubblika	Non-Arabic	Non-Arabic
43	meta	Arabic	Arabic
43	nhar	Arabic	Arabic
43	Ħadd	Name (Arabic)	Name
43	il-	Arabic	Arabic
43	Għid	Name (Arabic)	Name
43	,	Symbol	Symbol
43	Dr	Code-Switching	Code-Switching
43	Ugo	Name (Non-Arabic)	Name
43	Mifsud	Name (Arabic)	Name
43	Bonnici	Name (Non-Arabic)	Name
43	jispiċċa	Mixed	Non-Arabic
43	mill-	Arabic	Arabic
43	ħatra	Arabic	Arabic
43	.	Symbol	Symbol
44	Il-	Arabic	Arabic
44	PN	Name (Non-Arabic)	Name
44	kien	Arabic	Arabic
44	lest	Non-Arabic	Non-Arabic
44	iħabbar	Arabic	Arabic
44	id-	Arabic	Arabic
44	deċiżjoni	Non-Arabic	Non-Arabic
44	tiegħu	Arabic	Arabic
44	iżda	Arabic	Arabic
44	issa	Arabic	Arabic
44	l-	Arabic	Arabic
44	affarijiet	Mixed	Non-Arabic
44	tħabblu	Arabic	Arabic
44	ftit	Arabic	Arabic
44	minħabba	Arabic	Arabic
44	l-	Arabic	Arabic
44	operazzjoni	Non-Arabic	Non-Arabic
44	tal-	Arabic	Arabic
44	qalb	Arabic	Arabic
44	li	Arabic	Arabic
44	se	Arabic	Arabic
44	jagħmel	Arabic	Arabic
44	illum	Arabic	Arabic
44	il-	Arabic	Arabic
44	Prim	Non-Arabic	Non-Arabic
44	Ministru	Non-Arabic	Non-Arabic
44	Eddie	Name (Non-Arabic)	Name
44	Fenech	Name (Arabic)	Name
44	Adami	Name (Non-Arabic)	Name
44	.	Symbol	Symbol
45	Sakemm	Arabic	Arabic
45	l-	Arabic	Arabic
45	avukat	Non-Arabic	Non-Arabic
45	Fenech	Name (Arabic)	Name
45	Adami	Name (Non-Arabic)	Name
45	jirkupra	Mixed	Non-Arabic
45	u	Arabic	Arabic
45	jerġa'	Arabic	Arabic
45	lura	Arabic	Arabic
45	għall-	Arabic	Arabic
45	ħatra	Arabic	Arabic
45	tiegħu	Arabic	Arabic
45	ta'	Arabic	Arabic
45	Prim	Non-Arabic	Non-Arabic
45	Ministru	Non-Arabic	Non-Arabic
45	u	Arabic	Arabic
45	Kap	Non-Arabic	Non-Arabic
45	tal-	Arabic	Arabic
45	PN	Name (Non-Arabic)	Name
45	,	Symbol	Symbol
45	se	Arabic	Arabic
45	jkun	Arabic	Arabic
45	hemm	Arabic	Arabic
45	bżonn	Non-Arabic	Non-Arabic
45	persuna	Non-Arabic	Non-Arabic
45	li	Arabic	Arabic
45	sservi	Non-Arabic	Non-Arabic
45	ta'	Arabic	Arabic
45	aġent	Non-Arabic	Non-Arabic
45	prim	Non-Arabic	Non-Arabic
45	ministru	Non-Arabic	Non-Arabic
45	u	Arabic	Arabic
45	aġent	Non-Arabic	Non-Arabic
45	kap	Non-Arabic	Non-Arabic
45	tal-	Arabic	Arabic
45	PN	Name (Non-Arabic)	Name
45	.	Symbol	Symbol
46	Nies	Arabic	Arabic
46	qrib	Arabic	Arabic
46	il-	Arabic	Arabic
46	professur	Non-Arabic	Non-Arabic
46	de	Name (Non-Arabic)	Name
46	Marco	Name (Non-Arabic)	Name
46	jgħidu	Arabic	Arabic
46	li	Arabic	Arabic
46	għandu	Arabic	Arabic
46	jkun	Arabic	Arabic
46	hu	Arabic	Arabic
46	li	Arabic	Arabic
46	jimla	Arabic	Arabic
46	l-	Arabic	Arabic
46	ħatra	Arabic	Arabic
46	ta'	Arabic	Arabic
46	Fenech	Name (Arabic)	Name
46	Adami	Name (Non-Arabic)	Name
46	u	Arabic	Arabic
46	jekk	Arabic	Arabic
46	ikun	Arabic	Arabic
46	hemm	Arabic	Arabic
46	bżonn	Non-Arabic	Non-Arabic
46	persuna	Non-Arabic	Non-Arabic
46	oħra	Arabic	Arabic
46	għandu	Arabic	Arabic
46	jinħatar	Arabic	Arabic
46	aġent	Non-Arabic	Non-Arabic
46	president	Non-Arabic	Non-Arabic
46	tar-	Arabic	Arabic
46	repubblika	Non-Arabic	Non-Arabic
46	biex	Arabic	Arabic
46	jimla	Arabic	Arabic
46	l-	Arabic	Arabic
46	ħatra	Arabic	Arabic
46	ta'	Arabic	Arabic
46	Dr	Code-Switching	Code-Switching
46	.	Symbol	Symbol
46	Mifsud	Name (Arabic)	Name
46	Bonnici	Name (Non-Arabic)	Name
46	.	Symbol	Symbol
47	Iżda	Arabic	Arabic
47	grupp	Non-Arabic	Non-Arabic
47	fi	Arabic	Arabic
47	ħdan	Arabic	Arabic
47	il-	Arabic	Arabic
47	PN	Name (Non-Arabic)	Name
47	qiegħed	Arabic	Arabic
47	jgħid	Arabic	Arabic
47	li	Arabic	Arabic
47	għandu	Arabic	Arabic
47	jkun	Arabic	Arabic
47	il-	Arabic	Arabic
47	Ministru	Non-Arabic	Non-Arabic
47	Lawrence	Name (Non-Arabic)	Name
47	Gonzi	Name (Non-Arabic)	Name
47	li	Arabic	Arabic
47	jingħata	Arabic	Arabic
47	l-	Arabic	Arabic
47	ħatra	Arabic	Arabic
47	ta'	Arabic	Arabic
47	aġent	Non-Arabic	Non-Arabic
47	prim	Non-Arabic	Non-Arabic
47	ministru	Non-Arabic	Non-Arabic
47	u	Arabic	Arabic
47	aġent	Non-Arabic	Non-Arabic
47	kap	Non-Arabic	Non-Arabic
47	tal-	Arabic	Arabic
47	PN	Name (Non-Arabic)	Name
47	minn	Arabic	Arabic
47	issa	Arabic	Arabic
47	,	Symbol	Symbol
47	u	Arabic	Arabic
47	mhux	Arabic	Arabic
47	wara	Arabic	Arabic
47	li	Arabic	Arabic
47	l-	Arabic	Arabic
47	professur	Non-Arabic	Non-Arabic
47	Guido	Name (Non-Arabic)	Name
47	de	Name (Non-Arabic)	Name
47	Marco	Name (Non-Arabic)	Name
47	jsir	Arabic	Arabic
47	il-	Arabic	Arabic
47	President	Non-Arabic	Non-Arabic
47	tar-	Arabic	Arabic
47	Repubblika	Non-Arabic	Non-Arabic
47	.	Symbol	Symbol
48	Hemm	Arabic	Arabic
48	min	Arabic	Arabic
48	qiegħed	Arabic	Arabic
48	jittama	Arabic	Arabic
48	li	Arabic	Arabic
48	t-	Arabic	Arabic
48	tluq	Arabic	Arabic
48	ta'	Arabic	Arabic
48	de	Name (Non-Arabic)	Name
48	Marco	Name (Non-Arabic)	Name
48	minn	Arabic	Arabic
48	viċi	Non-Arabic	Non-Arabic
48	-	Symbol	Symbol
48	prim	Non-Arabic	Non-Arabic
48	ministru	Non-Arabic	Non-Arabic
48	u	Arabic	Arabic
48	Ministru	Non-Arabic	Non-Arabic
48	ta'	Arabic	Arabic
48	l-	Arabic	Arabic
48	Affarijiet	Mixed	Non-Arabic
48	Barranin	Arabic	Arabic
48	iġib	Arabic	Arabic
48	miegħu	Arabic	Arabic
48	tibdil	Arabic	Arabic
48	fil-	Arabic	Arabic
48	kabinett	Non-Arabic	Non-Arabic
48	Nazzjonalista	Non-Arabic	Non-Arabic
48	.	Symbol	Symbol
49	Iżda	Arabic	Arabic
49	hemm	Arabic	Arabic
49	min	Arabic	Arabic
49	irid	Arabic	Arabic
49	li	Arabic	Arabic
49	t-	Arabic	Arabic
49	tibdil	Arabic	Arabic
49	ikun	Arabic	Arabic
49	mill-	Arabic	Arabic
49	inqas	Arabic	Arabic
49	u	Arabic	Arabic
49	li	Arabic	Arabic
49	r-	Arabic	Arabic
49	responsabbiltajiet	Mixed	Non-Arabic
49	ta'	Arabic	Arabic
49	de	Name (Non-Arabic)	Name
49	Marco	Name (Non-Arabic)	Name
49	jinqasmu	Arabic	Arabic
49	fuq	Arabic	Arabic
49	uħud	Arabic	Arabic
49	minn	Arabic	Arabic
49	dawk	Arabic	Arabic
49	li	Arabic	Arabic
49	huma	Arabic	Arabic
49	diġà	Non-Arabic	Non-Arabic
49	ministri	Non-Arabic	Non-Arabic
49	u	Arabic	Arabic
49	segretarji	Non-Arabic	Non-Arabic
49	parlamentari	Non-Arabic	Non-Arabic
49	.	Symbol	Symbol
50	Il-	Arabic	Arabic
50	kanvassers	Non-Arabic	Non-Arabic
50	tas-	Arabic	Arabic
50	Segretarju	Non-Arabic	Non-Arabic
50	Parlamentari	Non-Arabic	Non-Arabic
50	Joe	Name (Non-Arabic)	Name
50	Borġ	Name (Non-Arabic)	Name
50	qegħdin	Arabic	Arabic
50	jistennew	Arabic	Arabic
50	li	Arabic	Arabic
50	jsir	Arabic	Arabic
50	ministru	Non-Arabic	Non-Arabic
50	.	Symbol	Symbol
51	Sadanittant	Non-Arabic	Non-Arabic
51	,	Symbol	Symbol
51	il-	Arabic	Arabic
51	kanvassers	Non-Arabic	Non-Arabic
51	ta'	Arabic	Arabic
51	l-	Arabic	Arabic
51	avukat	Non-Arabic	Non-Arabic
51	Michael	Name (Non-Arabic)	Name
51	Frendo	Name (Arabic)	Name
51	qegħdin	Arabic	Arabic
51	jaraw	Arabic	Arabic
51	it-	Arabic	Arabic
51	tluq	Arabic	Arabic
51	ta'	Arabic	Arabic
51	de	Name (Non-Arabic)	Name
51	Marco	Name (Non-Arabic)	Name
51	bħala	Arabic	Arabic
51	ċans	Non-Arabic	Non-Arabic
51	ġdid	Arabic	Arabic
51	biex	Arabic	Arabic
51	Frendo	Name (Arabic)	Name
51	jidħol	Arabic	Arabic
51	fil-	Arabic	Arabic
51	Parlament	Non-Arabic	Non-Arabic
51	bl-	Arabic	Arabic
51	elezzjoni	Non-Arabic	Non-Arabic
51	każwali	Non-Arabic	Non-Arabic
51	fuq	Arabic	Arabic
51	l-	Arabic	Arabic
51	għaxar	Arabic	Arabic
51	distrett	Non-Arabic	Non-Arabic
51	.	Symbol	Symbol
52	Imma	Arabic	Arabic
52	fil-	Arabic	Arabic
52	PN	Name (Non-Arabic)	Name
52	hemm	Arabic	Arabic
52	dawk	Arabic	Arabic
52	li	Arabic	Arabic
52	jixtiequ	Arabic	Arabic
52	li	Arabic	Arabic
52	Frendo	Name (Arabic)	Name
52	jinżamm	Arabic	Arabic
52	barra	Arabic	Arabic
52	għax	Arabic	Arabic
52	jirraġunaw	Mixed	Non-Arabic
52	li	Arabic	Arabic
52	Frendo	Name (Arabic)	Name
52	diġà	Non-Arabic	Non-Arabic
52	ngħata	Arabic	Arabic
52	ċans	Non-Arabic	Non-Arabic
52	u	Arabic	Arabic
52	tilfu	Arabic	Arabic
52	meta	Arabic	Arabic
52	minfloku	Mixed	Non-Arabic
52	daħlet	Arabic	Arabic
52	Dolores	Name (Non-Arabic)	Name
52	Cristina	Name (Non-Arabic)	Name
52	bl-	Arabic	Arabic
52	elezzjoni	Non-Arabic	Non-Arabic
52	każwali	Non-Arabic	Non-Arabic
52	għall-	Arabic	Arabic
52	post	Non-Arabic	Non-Arabic
52	ċedut	Non-Arabic	Non-Arabic
52	minn	Arabic	Arabic
52	Francis	Name (Non-Arabic)	Name
52	Zammit	Name (Arabic)	Name
52	Dimech	Name (Non-Arabic)	Name
52	.	Symbol	Symbol
53	Jingħad	Arabic	Arabic
53	li	Arabic	Arabic
53	hemm	Arabic	Arabic
53	min	Arabic	Arabic
53	għamel	Arabic	Arabic
53	proposti	Non-Arabic	Non-Arabic
53	biex	Arabic	Arabic
53	jittieħdu	Arabic	Arabic
53	passi	Non-Arabic	Non-Arabic
53	biex	Arabic	Arabic
53	Dr.	Code-Switching	Code-Switching
53	Frendo	Name (Arabic)	Name
53	ma	Arabic	Arabic
53	jingħatax	Arabic	Arabic
53	ċans	Non-Arabic	Non-Arabic
53	ieħor	Arabic	Arabic
53	.	Symbol	Symbol
54	Fid-	Arabic	Arabic
54	daħla	Arabic	Arabic
54	tiegħu	Arabic	Arabic
54	l-	Arabic	Arabic
54	Belt	Arabic	Arabic
54	,	Symbol	Symbol
54	ir-	Arabic	Arabic
